"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75008,"MSE","L1",1.25446214845957,1.44888907636878,0.855203619909502,5304,4536,1.16542973628668,3.41245742767153,0,0,1,9000,3000
75008,"ReserveTW4","PMM",2.32845298470369,1.62901982815528,0.67684766214178,5304,3590,1.57210690360593,3.37707128515292,1,0,3,9000,3000
75008,"ReserveTW4","LSE",8.05026760795477,4.41808645776589,0.423831070889894,5304,2248,3.53436497098483,3.11379961011632,0,0,1,9000,3000
75008,"ReserveTW4","ridge-LSE",8.05024775864824,4.41807156745665,0.423831070889894,5304,2248,3.53435877304231,3.1138006448136,0,0,1,9000,3000
75008,"ReserveTW4","Huber",5.03273508110652,2.90551864399746,0.424396681749623,5304,2251,2.40734643075052,3.39259700714479,0,0,1,9000,3000
75008,"ReserveTW4","L1",1.25446214845957,1.44888907636878,0.855203619909502,5304,4536,1.16542973628668,3.41245742767153,0,0,1,9000,3000
75009,"MSE","PMM",6.05956348427316,3.39013204962,0.423076923076923,5304,2244,2.91892612144185,3.4276011229357,1,0,1,9000,3000
75009,"MSE","LSE",8.13970282037866,4.42215566538981,0.423642533936652,5304,2247,3.56492161506758,3.15057148841332,0,0,1,9000,3000
75009,"MSE","ridge-LSE",8.13968245411086,4.42214080495412,0.423642533936652,5304,2247,3.56491368312914,3.15057223558989,0,0,1,9000,3000
75009,"MSE","Huber",5.08762160250343,2.94054214643381,0.425904977375566,5304,2259,2.42397974902783,3.41889166739832,0,0,1,9000,3000
75009,"MSE","L1",1.26448252421267,1.40216042746746,0.841628959276018,5304,4464,1.14037548734666,3.49900937543625,0,0,1,9000,3000
75009,"ReserveTW4","PMM",6.05956348427316,3.39013204962,0.423076923076923,5304,2244,2.91892612144185,3.4276011229357,1,0,1,9000,3000
75009,"ReserveTW4","LSE",8.13970282037866,4.42215566538981,0.423642533936652,5304,2247,3.56492161506758,3.15057148841332,0,0,1,9000,3000
75009,"ReserveTW4","ridge-LSE",8.13968245411086,4.42214080495412,0.423642533936652,5304,2247,3.56491368312914,3.15057223558989,0,0,1,9000,3000
75009,"ReserveTW4","Huber",5.08762160250343,2.94054214643381,0.425904977375566,5304,2259,2.42397974902783,3.41889166739832,0,0,1,9000,3000
75009,"ReserveTW4","L1",1.26448252421267,1.40216042746746,0.841628959276018,5304,4464,1.14037548734666,3.49900937543625,0,0,1,9000,3000
75010,"MSE","PMM",1.16114791288252,1.60658538500538,0.894607843137255,5304,4745,1.22384386499436,3.43880163353755,1,0,1,9000,3000
75010,"MSE","LSE",2.47147076938817,2.08752216914189,0.697775263951735,5304,3701,1.49811861278573,3.11259781727924,0,0,1,9000,3000
75010,"MSE","ridge-LSE",2.47147268544187,2.08752069794555,0.697775263951735,5304,3701,1.49811730359154,3.11259879369337,0,0,1,9000,3000
75010,"MSE","Huber",5.21504346480102,3.02868027223863,0.42288838612368,5304,2243,2.45697578735861,3.40520363600561,0,0,1,9000,3000
75010,"MSE","L1",1.49349379966254,1.46155706300204,0.776772247360483,5304,4120,1.2517283833161,3.43206822220296,0,0,1,9000,3000
75010,"ReserveTW4","PMM",6.22086623293549,3.54351320120835,0.424585218702866,5304,2252,2.98172421745206,3.43880163353755,1,0,1,9000,3000
75010,"ReserveTW4","LSE",8.27376367052425,4.56578885844807,0.422699849170437,5304,2242,3.59881350427594,3.11259781727924,0,0,1,9000,3000
75010,"ReserveTW4","ridge-LSE",8.27374210729365,4.56577286190901,0.422699849170437,5304,2242,3.59880671167677,3.11259879369337,0,0,1,9000,3000
75010,"ReserveTW4","Huber",5.21504346480102,3.02868027223863,0.42288838612368,5304,2243,2.45697578735861,3.40520363600561,0,0,1,9000,3000
75010,"ReserveTW4","L1",1.49349379966254,1.46155706300204,0.776772247360483,5304,4120,1.2517283833161,3.43206822220296,0,0,1,9000,3000
75011,"MSE","PMM",5.94525088702922,3.34828196073933,0.423831070889894,5304,2248,2.89291311255276,3.42668602322553,1,0,1,9000,3000
75011,"MSE","LSE",7.96377170842723,4.36552052889308,0.422699849170437,5304,2242,3.48931135253727,3.12966276966286,0,0,1,9000,3000
75011,"MSE","ridge-LSE",7.96375237644935,4.36550603259192,0.422699849170437,5304,2242,3.48930439177165,3.12966366264024,0,0,1,9000,3000
