"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75003,"ReserveTW4","Huber",2.73138204030845,3.22572918460146,0.95862389586239,2151,2062,4.24824527141511,4.762717634184,0,0,3,2100,700
75003,"ReserveTW4","L1",1.43085255685282,2.70343391934107,0.9860529986053,2151,2121,3.74386761924709,3.62693771089947,0,0,3,2100,700
75004,"MSE","PMM",6.21883781935895,4.3086924464853,0.576011157601116,2151,1239,5.42120500367112,4.68627413799856,0.611111111111111,0,3,2100,700
75004,"MSE","LSE",4.28359471385335,3.69251453573112,0.888423988842399,2151,1911,4.83705582822321,3.77618648030228,0,0,3,2100,700
75004,"MSE","ridge-LSE",4.28333496117435,3.69221776234398,0.888423988842399,2151,1911,4.83796127344301,3.77618606757047,0,0,3,2100,700
75004,"MSE","Huber",3.38403008846858,3.43197773732574,0.96838679683868,2151,2083,4.59318035624169,3.7856779470839,0,0,3,2100,700
75004,"MSE","L1",3.93652785332842,3.08302913890563,0.898186889818689,2151,1932,4.30230014582324,3.59967768501911,0,0,3,2100,700
75004,"ReserveTW4","PMM",6.21883781935895,4.3086924464853,0.576011157601116,2151,1239,5.42120500367112,4.68627413799856,0.611111111111111,0,3,2100,700
75004,"ReserveTW4","LSE",4.28359471385335,3.69251453573112,0.888423988842399,2151,1911,4.83705582822321,3.77618648030228,0,0,3,2100,700
75004,"ReserveTW4","ridge-LSE",4.28333496117435,3.69221776234398,0.888423988842399,2151,1911,4.83796127344301,3.77618606757047,0,0,3,2100,700
75004,"ReserveTW4","Huber",3.38403008846858,3.43197773732574,0.96838679683868,2151,2083,4.59318035624169,3.7856779470839,0,0,3,2100,700
75004,"ReserveTW4","L1",3.93652785332842,3.08302913890563,0.898186889818689,2151,1932,4.30230014582324,3.59967768501911,0,0,3,2100,700
75005,"MSE","PMM",5.0820286839379,3.97188925749004,0.757322175732218,2151,1629,4.95400870384718,3.70085695400219,0.444444444444444,0,3,2100,700
75005,"MSE","LSE",3.57252172881229,3.46533804832333,0.9581589958159,2151,2061,4.56891295452076,4.63048103664283,0,0,3,2100,700
75005,"MSE","ridge-LSE",3.57159708235368,3.46386442390968,0.95862389586239,2151,2062,4.56625948143669,4.63621514176688,0,0,3,2100,700
75005,"MSE","Huber",3.15823416504526,3.35792685726217,0.98047419804742,2151,2109,4.47675039997292,4.60665799712588,0,0,3,2100,700
75005,"MSE","L1",4.2147599638312,3.04500049354044,0.903765690376569,2151,1944,4.19898508079686,4.64524049368038,0,0,3,2100,700
75005,"ReserveTW4","PMM",5.0820286839379,3.97188925749004,0.757322175732218,2151,1629,4.95400870384718,3.70085695400219,0.444444444444444,0,3,2100,700
75005,"ReserveTW4","LSE",3.57252172881229,3.46533804832333,0.9581589958159,2151,2061,4.56891295452076,4.63048103664283,0,0,3,2100,700
75005,"ReserveTW4","ridge-LSE",3.57159708235368,3.46386442390968,0.95862389586239,2151,2062,4.56625948143669,4.63621514176688,0,0,3,2100,700
75005,"ReserveTW4","Huber",3.15823416504526,3.35792685726217,0.98047419804742,2151,2109,4.47675039997292,4.60665799712588,0,0,3,2100,700
75005,"ReserveTW4","L1",4.2147599638312,3.04500049354044,0.903765690376569,2151,1944,4.19898508079686,4.64524049368038,0,0,3,2100,700
75006,"MSE","PMM",5.6441979614683,4.42186721201418,0.633193863319386,2151,1362,5.12344758761392,3.7024382079441,0.555555555555556,0,3,2100,700
75006,"MSE","LSE",3.90750051199529,3.86777424755222,0.94979079497908,2151,2043,4.70990453212528,3.69695217623525,0,0,3,2100,700
75006,"MSE","ridge-LSE",3.94094594180671,3.89531183735679,0.94560669456067,2151,2034,4.74726404156044,3.69694936693948,0,0,3,2100,700
75006,"MSE","Huber",3.0694788265663,3.5698130801878,0.97814969781497,2151,2104,4.53950046730071,4.69921330538414,0,0,3,2100,700
75006,"MSE","L1",2.37619286690586,3.36981466470942,0.98791259879126,2151,2125,4.25404407402302,4.40928970841547,0,0,3,2100,700
75006,"ReserveTW4","PMM",5.6441979614683,4.42186721201418,0.633193863319386,2151,1362,5.12344758761392,3.7024382079441,0.555555555555556,0,3,2100,700
75006,"ReserveTW4","LSE",3.90750051199529,3.86777424755222,0.94979079497908,2151,2043,4.70990453212528,3.69695217623525,0,0,3,2100,700
75006,"ReserveTW4","ridge-LSE",3.94094594180671,3.89531183735679,0.94560669456067,2151,2034,4.74726404156044,3.69694936693948,0,0,3,2100,700
75006,"ReserveTW4","Huber",3.0694788265663,3.5698130801878,0.97814969781497,2151,2104,4.53950046730071,4.69921330538414,0,0,3,2100,700
