"candidate","rep","method","nrmse","mae","bias","pmm2_share","pmm3_share","layers","ok","winner"
"sru_y1_dynamic",1,"PMM",0.232204117444183,0.00422541973164984,0.000130333489765417,1,0,3,TRUE,FALSE
"sru_y1_dynamic",1,"LSE",0.227183839815196,0.00404515723734357,-0.000202685362270849,0,0,3,TRUE,FALSE
"sru_y1_dynamic",1,"ridge-LSE",0.218753947155104,0.00374169462003614,-7.55436279875269e-05,0,0,3,TRUE,TRUE
"sru_y1_dynamic",1,"Huber",0.238029638396767,0.00331416636041329,8.76858538965964e-06,0,0,3,TRUE,FALSE
"sru_y1_dynamic",1,"L1",0.225757751557163,0.00334331929126238,-0.000190731984572439,0,0,3,TRUE,FALSE
"sru_y1_dynamic",2,"PMM",0.175380325572765,0.00381961990083469,0.000195324056164418,0.944444444444444,0,3,TRUE,FALSE
"sru_y1_dynamic",2,"LSE",0.209352836322277,0.00394470534012313,0.000209381948602152,0,0,3,TRUE,FALSE
"sru_y1_dynamic",2,"ridge-LSE",0.172590893969186,0.00356106807781932,3.0800506484802e-05,0,0,3,TRUE,TRUE
"sru_y1_dynamic",2,"Huber",0.273657109191039,0.00477482918295388,-0.000557115579628006,0,0,3,TRUE,FALSE
"sru_y1_dynamic",2,"L1",0.254227693037422,0.00472954497318174,-0.000764185887806567,0,0,3,TRUE,FALSE
"sru_y1_dynamic",3,"PMM",0.327764967120819,0.00490181923273468,-5.55992608483256e-05,0.555555555555556,0,3,TRUE,FALSE
"sru_y1_dynamic",3,"LSE",0.27956836917033,0.00442985272935669,2.2557193597284e-06,0,0,3,TRUE,FALSE
"sru_y1_dynamic",3,"ridge-LSE",0.245163116906393,0.004143697146968,8.63810383076493e-05,0,0,3,TRUE,TRUE
"sru_y1_dynamic",3,"Huber",0.308840875398706,0.00541591699180273,-0.000494041157778986,0,0,3,TRUE,FALSE
"sru_y1_dynamic",3,"L1",0.274629139806278,0.00374166738472791,-0.000265261317188211,0,0,3,TRUE,FALSE
